time,ee_x,ee_y,ee_z,chassis_x,chassis_y,chassis_yaw
5.335559844970703,0.12276361351824755,0.10914993979109436,1.0399260231618026,0.0,0.0,0.0
5.341868877410889,0.12278868457877767,0.10914570084301109,1.03988245353654,0.0,0.0,0.0
5.34792160987854,0.12282657855702889,0.10913942404710253,1.0398282834745818,2.1694759574038053e-08,5.7115959146379076e-08,-3.685128238547792e-22
5.352663993835449,0.12286648450195588,0.10913240689012238,1.0397758692237569,4.307183987981098e-08,1.0303780135667011e-07,-7.877247482761825e-21
5.360830783843994,0.1229035462676027,0.10912523419958385,1.0397291088828982,6.653397424174372e-08,1.415114643976403e-07,8.435562455464334e-20
5.37409234046936,0.12293594284978518,0.10911818318982425,1.039688771400722,9.119260479776669e-08,1.6861334600976998e-07,1.6025424888530456e-19
5.38148307800293,0.12296335073499302,0.10911137929235591,1.0396545107368766,1.1680588636956367e-07,1.8422575718225006e-07,1.6181508072267927e-19
5.388763189315796,0.12298610334673546,0.10910487852798845,1.0396256371843589,1.4313506074066615e-07,1.882469491315471e-07,2.476455265038696e-19
5.395543336868286,0.12300498898128466,0.10909864070421933,1.0396013660727927,1.6996199190499786e-07,1.806562193868281e-07,3.0753238839882856e-19
5.402318239212036,0.12302076682335106,0.10909282571703496,1.039580953899702,1.9614895162478693e-07,1.5878648806496306e-07,3.245617509801221e-19
5.412800550460815,0.12303369801964015,0.10908732655995258,1.0395638921421804,2.212891770700387e-07,1.2139857962122447e-07,4.007084684587668e-19
5.417847394943237,0.12304418270100898,0.10908212479875391,1.0395496558825663,2.4664301505874393e-07,8.222308764193202e-08,4.022423348408543e-19
5.4243903160095215,0.12304152506645738,0.10907794606691841,1.0395404815952274,2.720447062342198e-07,3.2834834358172894e-08,3.271330029900335e-19
5.449814558029175,0.12300847389096493,0.10907770109528772,1.03953982797245,3.215718072027116e-07,-4.728031458006877e-08,3.660814460460449e-19
5.46044135093689,0.12294576760349804,0.10907388965264742,1.0395465480733879,4.679248061850326e-07,4.5094916216892513e-07,4.261273600819399e-19
5.464992523193359,0.12282237792354374,0.10907061086216384,1.0395660308265273,6.884040299568579e-07,6.327682761022108e-07,4.962888357685332e-19
5.475709676742554,0.12271173868661113,0.10905933805489333,1.0395846225357663,1.123389878149649e-06,1.0278952927067404e-06,4.992310754677561e-19
5.483973979949951,0.12261274511352266,0.1090480549796815,1.0396012941024582,1.4969045946643758e-06,8.131585356092668e-07,5.451885430184757e-19
5.489775896072388,0.12252223194794228,0.10903792841903011,1.0396167166350805,1.889668683029267e-06,5.618081896529107e-07,5.546258817016092e-19
5.797278165817261,0.12243903324411622,0.10902938463457876,1.039631072946907,2.2989904086293644e-06,2.9112016911580593e-07,5.709330970575137e-19
5.824338674545288,0.12237756442512787,0.10902801810008524,1.0396414980752646,2.723589546634402e-06,7.052312803959862e-09,6.317048421985782e-19
5.83487343788147,0.1223253175116596,0.10902889254953414,1.039650444344901,3.1179057595143685e-06,3.0740820446049674e-07,7.949154921127166e-19
5.845675945281982,0.12226384602514495,0.10902538156642194,1.0396613002246953,3.520397835830919e-06,6.564745401099707e-07,8.940582976259157e-19
5.918850660324097,0.12224093420632587,0.1090241216665919,1.0396652630514436,3.975762815023866e-06,4.2891284058744935e-07,9.30491872042545e-19
5.933773517608643,0.1222285403926755,0.10902374625461989,1.0396676367985582,4.279866668552653e-06,1.239875686407817e-07,8.95134239661096e-19
5.9465906620025635,0.12222133948138482,0.10902359773265388,1.039669108285772,4.582629144041265e-06,-1.8490432603540734e-07,9.372846805013617e-19
5.95667576789856,0.12220114087640174,0.10901790307741772,1.0396733668533262,4.883876715278599e-06,-4.976117955172595e-07,9.634711485382092e-19
5.962848424911499,0.12219429087059967,0.10901679249045058,1.0396747824157175,5.222907986482627e-06,-1.4498097097729204e-06,8.950171125353927e-19
5.970544099807739,0.12219119135180823,0.1090162991407629,1.0396754726482949,5.527402410468764e-06,-1.863993217382783e-06,8.670176270307378e-19
5.976717472076416,0.12218988634564873,0.10901617982409421,1.0396757913841344,5.831135201929121e-06,-2.2785347021473225e-06,9.377988058864681e-19
5.983680725097656,0.12218947537390712,0.1090161719077726,1.0396759098204928,6.134242983933495e-06,-2.6920258656084178e-06,8.824209853509874e-19
5.993225336074829,0.12218948305629677,0.10901622077878916,1.0396759363913246,6.437147116886164e-06,-3.1024708844679016e-06,8.424670164339692e-19
5.998290538787842,0.12218971642608321,0.1090163234788609,1.0396759187608975,6.73985018591919e-06,-3.5096587150297024e-06,8.71339763835591e-19
6.249779224395752,0.12219010309082007,0.10901646546548986,1.0396758719663997,7.042284512661341e-06,-3.914776790775378e-06,9.261259456579382e-19
6.306670665740967,0.12219058257854094,0.10901662420183636,1.0396758041517737,7.344411461139631e-06,-4.31796224027298e-06,8.759725935046672e-19
6.34229302406311,0.12219111302740844,0.1090167927209507,1.0396757222349158,7.646287758136675e-06,-4.718743769278782e-06,8.858250131347236e-19
6.353380918502808,0.1221916601918737,0.10901697029160722,1.0396756328736905,7.947983760904185e-06,-5.116840360604929e-06,9.362824129884902e-19
6.364086389541626,0.12219219588741549,0.10901715800221988,1.0396755419477148,8.249566547645427e-06,-5.511985391245002e-06,9.473218884749313e-19
6.368426084518433,0.12219269729830631,0.10901735730053581,1.0396754543813358,8.551099848840427e-06,-5.903927820543071e-06,1.0313977294729062e-18
6.374360799789429,0.12219314599335626,0.10901756954660582,1.0396753742357525,8.85264451832506e-06,-6.292429171557307e-06,1.0185735108712e-18
6.381998777389526,0.12219352742419917,0.10901779588229994,1.0396753047621856,9.154259044988765e-06,-6.67726070589719e-06,1.0538811162412134e-18
